RTF,FT4,FT3,TSH
0.2872872872872873,0.20711090904401744,2.228149387051627,0.0934981106783251
0.2882882882882883,0.20773520447388574,2.228172332035005,0.09199484008117687
0.28928928928928926,0.20836026086279852,2.228199083061212,0.09095877428011565
0.2902902902902903,0.20898917959331928,2.228231778032482,0.09178688864961797
0.2912912912912913,0.209613312666373,2.2282624142062906,0.0906675911331953
0.2922922922922923,0.2102382786218197,2.228296534233529,0.09005482085724834
0.2932932932932933,0.21086407486023387,2.2283332777274167,0.08998727703515838
0.29429429429429427,0.21148808681437153,2.2283724313730717,0.08920415879117236
0.2952952952952953,0.2121126109567495,2.2284159532257495,0.08871022690068271
0.2962962962962963,0.21273955171003048,2.228455294245038,0.08988764311433581
0.2972972972972973,0.2133621443824218,2.2285011389582925,0.08889277087974837
0.2982982982982983,0.2139856465516309,2.2285514393571906,0.08836470017403472
0.29929929929929927,0.21460730218867347,2.2285951090868963,0.08760047784015673
0.3003003003003003,0.21522891185891427,2.2286409915992382,0.08696845669585766
0.3013013013013013,0.21585072556866636,2.2286905290757586,0.08650410414757621
0.3023023023023023,0.21647251176178414,2.2287428478642446,0.08614304720663377
0.3033033033033033,0.21709415961100068,2.22879755643728,0.08585228743555026
0.30430430430430433,0.21771561169896986,2.2288544667851444,0.08561323693184852
0.3053053053053053,0.2183382598887182,2.22891586813697,0.08594407297372568
0.3063063063063063,0.21895762281180048,2.2289742383166793,0.08517732327477189
0.3073073073073073,0.21957908920563057,2.2290384394969136,0.0853221792713963
0.3083083083083083,0.22019635056970496,2.2290990045977077,0.08398950920393092
0.30930930930930933,0.22082321385520426,2.229176585769497,0.08637879556222869
0.3103103103103103,0.2214382537182133,2.2292373352689534,0.0845328978727783
0.3113113113113113,0.22205462666221787,2.229304051643238,0.08323078775125989
0.3123123123123123,0.22267139385637166,2.229373953977266,0.082190853151314
0.3133133133133133,0.2232882672700308,2.229446388003212,0.08131446466508388
0.31431431431431434,0.22390511221253356,2.2295210840153734,0.08055268922050965
0.3153153153153153,0.22454445373220433,2.2296272303391858,0.08838811551391024
0.3163163163163163,0.225162330612864,2.2297090943322173,0.08815493949979815
0.3173173173173173,0.22577994663936735,2.2297927585870956,0.08794785090107704
0.3183183183183183,0.22639683261173285,2.2298762024133603,0.08766749363431754
0.31931931931931934,0.22701294446007067,2.229959272192539,0.087303334665611
0.3203203203203203,0.22762869659230897,2.2300438081921827,0.08693858504188663
0.3213213213213213,0.228244231718227,2.230130489893612,0.08659810699086903
0.32232232232232233,0.22885950856162132,2.230219247870068,0.08626623316081417
0.3233233233233233,0.22947448179056096,2.230309962772286,0.08592847953201478
0.32432432432432434,0.23008915423216555,2.2304026160038317,0.08558605363475798
0.3253253253253253,0.2307035660050246,2.2304972430482453,0.08525333167334868
0.3263263263263263,0.23131775835338247,2.230593868948074,0.08494551496852294
0.32732732732732733,0.23193174591588345,2.230692471989509,0.08466869463254369
0.3283283283283283,0.23254552987657418,2.2307930171858645,0.08442385557790426
0.32932932932932935,0.23315909229660342,2.2308954498991707,0.08420490940963765
0.3303303303303303,0.23377234508058642,2.23099962511651,0.0839809820078887
0.3313313313313313,0.23438514643870373,2.2311053408336043,0.08370207341595033
0.33233233233233234,0.23499762430630006,2.2312127760595297,0.08341216528961003
0.3333333333333333,0.23557335779954386,2.2312931598468486,0.06936396635515632
0.33433433433433435,0.2362833431563555,2.2315330866528655,0.10323612952860406
0.3353353353353353,0.2368350699723078,2.2315477641606587,0.0831558758704202
0.3363363363363363,0.23744629025977929,2.23166197707227,0.08283159061409248
0.33733733733733734,0.23805737741390529,2.2317781095806333,0.08256031554498602
0.3383383383383383,0.23866839586778857,2.2318962165017204,0.08236417113491701
0.33933933933933935,0.23928151405760953,2.232018968714725,0.08299081908346444
0.34034034034034033,0.23989123479613425,2.2321394996205512,0.08254233622186906
0.34134134134134136,0.24050106080065933,2.2322622326544934,0.08222573795965145
0.34234234234234234,0.2411108529592178,2.232386953198897,0.0819933677665969
0.3433433433433433,0.24172055177222607,2.2325135685685376,0.08182415253631611
0.34434434434434436,0.2423301321194939,2.2326420328157957,0.08170877200795786
0.34534534534534533,0.24293958950560945,2.2327723322284783,0.08164465900377284
0.34634634634634637,0.2435489075941049,2.2329044375533655,0.08162535458291004
0.34734734734734735,0.24415801244691662,2.233038258258986,0.08162468300599232
0.3483483483483483,0.24476671397571798,2.2331735671112005,0.08157773382004171
0.34934934934934936,0.24537481400738614,2.2333101292294075,0.08141775766501277
0.35035035035035034,0.2459823703517167,2.233448013458019,0.08116445733039415
0.35135135135135137,0.2465896020068874,2.233587472769817,0.08089122859828864
